A0NGI1	CGI_10010648	1e-31	TM234_ANOGA	reviewed	Transmembrane protein 234 homolog	AGAP012180	Anopheles gambiae (African malaria mosquito)	140		integral component of membrane [GO:0016021]		integral component of membrane [GO:0016021]	GO:0016021	CGI_10010648	scaffold1127	45024	45026	100	mRNA	43951	45586
Q92609	CGI_10012476	3e-167	TBCD5_HUMAN	reviewed	TBC1 domain family member 5	TBC1D5 KIAA0210	Homo sapiens (Human)	795	activation of GTPase activity [GO:0090630]; autophagy [GO:0006914]; intracellular protein transport [GO:0006886]; macroautophagy [GO:0016236]; positive regulation of receptor internalization [GO:0002092]; regulation of vesicle fusion [GO:0031338]; response to starvation [GO:0042594]; retrograde transport, endosome to Golgi [GO:0042147]	autophagosome [GO:0005776]; cytosol [GO:0005829]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; retromer complex [GO:0030904]	AP-2 adaptor complex binding [GO:0035612]; GTPase activator activity [GO:0005096]; Rab GTPase binding [GO:0017137]; retromer complex binding [GO:1905394]	autophagosome [GO:0005776]; cytosol [GO:0005829]; endosome membrane [GO:0010008]; Golgi apparatus [GO:0005794]; intracellular membrane-bounded organelle [GO:0043231]; retromer complex [GO:0030904]; AP-2 adaptor complex binding [GO:0035612]; GTPase activator activity [GO:0005096]; Rab GTPase binding [GO:0017137]; retromer complex binding [GO:1905394]; activation of GTPase activity [GO:0090630]; autophagy [GO:0006914]; intracellular protein transport [GO:0006886]; macroautophagy [GO:0016236]; positive regulation of receptor internalization [GO:0002092]; regulation of vesicle fusion [GO:0031338]; response to starvation [GO:0042594]; retrograde transport, endosome to Golgi [GO:0042147]	GO:0002092; GO:0005096; GO:0005776; GO:0005794; GO:0005829; GO:0006886; GO:0006914; GO:0010008; GO:0016236; GO:0017137; GO:0030904; GO:0031338; GO:0035612; GO:0042147; GO:0042594; GO:0043231; GO:0090630; GO:1905394	CGI_10012476	scaffold765	245635	245637	-100	mRNA	243118	262667
Q92621	CGI_10026576	0.0	NU205_HUMAN	reviewed	Nuclear pore complex protein Nup205 (205 kDa nucleoporin) (Nucleoporin Nup205)	NUP205 C7orf14 KIAA0225	Homo sapiens (Human)	2012	intracellular transport of virus [GO:0075733]; mitotic nuclear envelope disassembly [GO:0007077]; mRNA export from nucleus [GO:0006406]; nuclear pore complex assembly [GO:0051292]; nucleocytoplasmic transport [GO:0006913]; protein sumoylation [GO:0016925]; regulation of cellular response to heat [GO:1900034]; regulation of gene silencing by miRNA [GO:0060964]; regulation of glucose transport [GO:0010827]; tRNA export from nucleus [GO:0006409]; viral process [GO:0016032]; viral transcription [GO:0019083]	membrane [GO:0016020]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nuclear periphery [GO:0034399]; nuclear pore [GO:0005643]; nuclear pore inner ring [GO:0044611]	structural constituent of nuclear pore [GO:0017056]	membrane [GO:0016020]; nuclear envelope [GO:0005635]; nuclear membrane [GO:0031965]; nuclear periphery [GO:0034399]; nuclear pore [GO:0005643]; nuclear pore inner ring [GO:0044611]; structural constituent of nuclear pore [GO:0017056]; intracellular transport of virus [GO:0075733]; mitotic nuclear envelope disassembly [GO:0007077]; mRNA export from nucleus [GO:0006406]; nuclear pore complex assembly [GO:0051292]; nucleocytoplasmic transport [GO:0006913]; protein sumoylation [GO:0016925]; regulation of cellular response to heat [GO:1900034]; regulation of gene silencing by miRNA [GO:0060964]; regulation of glucose transport [GO:0010827]; tRNA export from nucleus [GO:0006409]; viral process [GO:0016032]; viral transcription [GO:0019083]	GO:0005635; GO:0005643; GO:0006406; GO:0006409; GO:0006913; GO:0007077; GO:0010827; GO:0016020; GO:0016032; GO:0016925; GO:0017056; GO:0019083; GO:0031965; GO:0034399; GO:0044611; GO:0051292; GO:0060964; GO:0075733; GO:1900034	CGI_10026576	scaffold145	1157968	1157970	100	mRNA	1139972	1169601
Q92628	CGI_10011359	8e-13	K0232_HUMAN	reviewed	Uncharacterized protein KIAA0232	KIAA0232	Homo sapiens (Human)	1395			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524	CGI_10011359	scaffold1358	264637	264639	100	mRNA	261418	272401
Q93034	CGI_10001200	0.0	CUL5_HUMAN	reviewed	Cullin-5 (CUL-5) (Vasopressin-activated calcium-mobilizing receptor 1) (VACM-1)	CUL5 VACM1	Homo sapiens (Human)	780	cell cycle arrest [GO:0007050]; cell proliferation [GO:0008283]; cellular response to DNA damage stimulus [GO:0006974]; ERBB2 signaling pathway [GO:0038128]; G1/S transition of mitotic cell cycle [GO:0000082]; intrinsic apoptotic signaling pathway [GO:0097193]; negative regulation of cell proliferation [GO:0008285]; post-translational protein modification [GO:0043687]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; viral process [GO:0016032]	Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; Cul5-RING ubiquitin ligase complex [GO:0031466]; cytosol [GO:0005829]	calcium channel activity [GO:0005262]; receptor activity [GO:0004872]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-protein transferase activity [GO:0004842]	Cul4-RING E3 ubiquitin ligase complex [GO:0080008]; Cul5-RING ubiquitin ligase complex [GO:0031466]; cytosol [GO:0005829]; calcium channel activity [GO:0005262]; receptor activity [GO:0004872]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-protein transferase activity [GO:0004842]; cell cycle arrest [GO:0007050]; cell proliferation [GO:0008283]; cellular response to DNA damage stimulus [GO:0006974]; ERBB2 signaling pathway [GO:0038128]; G1/S transition of mitotic cell cycle [GO:0000082]; intrinsic apoptotic signaling pathway [GO:0097193]; negative regulation of cell proliferation [GO:0008285]; post-translational protein modification [GO:0043687]; protein ubiquitination involved in ubiquitin-dependent protein catabolic process [GO:0042787]; viral process [GO:0016032]	GO:0000082; GO:0004842; GO:0004872; GO:0005262; GO:0005829; GO:0006974; GO:0007050; GO:0008283; GO:0008285; GO:0016032; GO:0031466; GO:0031625; GO:0038128; GO:0042787; GO:0043687; GO:0080008; GO:0097193	CGI_10001200	scaffold34088	7645	7647	-100	mRNA	6736	14285
Q94BZ1	CGI_10010913	2e-20	ZIFL1_ARATH	reviewed	Protein ZINC INDUCED FACILITATOR-LIKE 1 (Protein ZIF-LIKE 1)	ZIFL1 At5g13750 MXE10.2	Arabidopsis thaliana (Mouse-ear cress)	478	basipetal auxin transport [GO:0010540]; gravitropism [GO:0009630]; regulation of stomatal closure [GO:0090333]; response to karrikin [GO:0080167]; response to water deprivation [GO:0009414]; root development [GO:0048364]	integral component of membrane [GO:0016021]; plant-type vacuole membrane [GO:0009705]; plasma membrane [GO:0005886]	potassium ion antiporter activity [GO:0022821]	integral component of membrane [GO:0016021]; plant-type vacuole membrane [GO:0009705]; plasma membrane [GO:0005886]; potassium ion antiporter activity [GO:0022821]; basipetal auxin transport [GO:0010540]; gravitropism [GO:0009630]; regulation of stomatal closure [GO:0090333]; response to karrikin [GO:0080167]; response to water deprivation [GO:0009414]; root development [GO:0048364]	GO:0005886; GO:0009414; GO:0009630; GO:0009705; GO:0010540; GO:0016021; GO:0022821; GO:0048364; GO:0080167; GO:0090333	CGI_10010913	scaffold1288	66880	66882	-100	mRNA	53765	72316
Q95ZJ1	CGI_10004335	3e-138	GALT5_CAEEL	reviewed	Polypeptide N-acetylgalactosaminyltransferase 5 (pp-GaNTase 5) (EC 2.4.1.41) (Protein-UDP acetylgalactosaminyltransferase 5) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 5)	gly-5 Y39E4B.12	Caenorhabditis elegans	626	protein O-linked glycosylation via threonine [GO:0018243]	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]	carbohydrate binding [GO:0030246]; metal ion binding [GO:0046872]; polypeptide N-acetylgalactosaminyltransferase activity [GO:0004653]	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; carbohydrate binding [GO:0030246]; metal ion binding [GO:0046872]; polypeptide N-acetylgalactosaminyltransferase activity [GO:0004653]; protein O-linked glycosylation via threonine [GO:0018243]	GO:0000139; GO:0004653; GO:0016021; GO:0018243; GO:0030246; GO:0046872	CGI_10004335	scaffold839	53673	53675	100	mRNA	39216	58962
Q95ZJ1	CGI_10020547	1e-45	GALT5_CAEEL	reviewed	Polypeptide N-acetylgalactosaminyltransferase 5 (pp-GaNTase 5) (EC 2.4.1.41) (Protein-UDP acetylgalactosaminyltransferase 5) (UDP-GalNAc:polypeptide N-acetylgalactosaminyltransferase 5)	gly-5 Y39E4B.12	Caenorhabditis elegans	626	protein O-linked glycosylation via threonine [GO:0018243]	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]	carbohydrate binding [GO:0030246]; metal ion binding [GO:0046872]; polypeptide N-acetylgalactosaminyltransferase activity [GO:0004653]	Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; carbohydrate binding [GO:0030246]; metal ion binding [GO:0046872]; polypeptide N-acetylgalactosaminyltransferase activity [GO:0004653]; protein O-linked glycosylation via threonine [GO:0018243]	GO:0000139; GO:0004653; GO:0016021; GO:0018243; GO:0030246; GO:0046872	CGI_10020547	scaffold57	251019	251021	-100	mRNA	245187	251382
Q969S3	CGI_10003069	3e-56	ZN622_HUMAN	reviewed	Zinc finger protein 622 (Zinc finger-like protein 9)	ZNF622 ZPR9	Homo sapiens (Human)	477	intrinsic apoptotic signaling pathway in response to oxidative stress [GO:0008631]; positive regulation of apoptotic process [GO:0043065]; positive regulation of JNK cascade [GO:0046330]; positive regulation of kinase activity [GO:0033674]; positive regulation of MAPK cascade [GO:0043410]; ribosomal large subunit biogenesis [GO:0042273]	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; Golgi apparatus [GO:0005794]; nucleolus [GO:0005730]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]	RNA binding [GO:0003723]; zinc ion binding [GO:0008270]	cytosol [GO:0005829]; cytosolic large ribosomal subunit [GO:0022625]; Golgi apparatus [GO:0005794]; nucleolus [GO:0005730]; nucleus [GO:0005634]; preribosome, large subunit precursor [GO:0030687]; RNA binding [GO:0003723]; zinc ion binding [GO:0008270]; intrinsic apoptotic signaling pathway in response to oxidative stress [GO:0008631]; positive regulation of apoptotic process [GO:0043065]; positive regulation of JNK cascade [GO:0046330]; positive regulation of kinase activity [GO:0033674]; positive regulation of MAPK cascade [GO:0043410]; ribosomal large subunit biogenesis [GO:0042273]	GO:0003723; GO:0005634; GO:0005730; GO:0005794; GO:0005829; GO:0008270; GO:0008631; GO:0022625; GO:0030687; GO:0033674; GO:0042273; GO:0043065; GO:0043410; GO:0046330	CGI_10003069	scaffold38944	14013	14015	-100	mRNA	11067	20506
Q96AE7	CGI_10026556	4e-153	TTC17_HUMAN	reviewed	Tetratricopeptide repeat protein 17 (TPR repeat protein 17)	TTC17	Homo sapiens (Human)	1141	actin filament polymerization [GO:0030041]; cilium organization [GO:0044782]	actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886]		actin cytoskeleton [GO:0015629]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; plasma membrane [GO:0005886]; actin filament polymerization [GO:0030041]; cilium organization [GO:0044782]	GO:0005737; GO:0005829; GO:0005886; GO:0015629; GO:0030041; GO:0044782	CGI_10026556	scaffold145	388000	388002	-100	mRNA	380231	413214
Q96JG6	CGI_10023639	0.0	VPS50_HUMAN	reviewed	Syndetin (Coiled-coil domain-containing protein 132) (EARP/GARPII complex subunit VPS50)	VPS50 CCDC132 KIAA1861	Homo sapiens (Human)	964	endocytic recycling [GO:0032456]; protein transport [GO:0015031]	EARP complex [GO:1990745]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; recycling endosome [GO:0055037]	SNARE binding [GO:0000149]	EARP complex [GO:1990745]; extracellular exosome [GO:0070062]; membrane [GO:0016020]; recycling endosome [GO:0055037]; SNARE binding [GO:0000149]; endocytic recycling [GO:0032456]; protein transport [GO:0015031]	GO:0000149; GO:0015031; GO:0016020; GO:0032456; GO:0055037; GO:0070062; GO:1990745	CGI_10023639	scaffold583	705040	705042	100	mRNA	699513	720247
Q96JL9	CGI_10012354	5e-34	ZN333_HUMAN	reviewed	Zinc finger protein 333	ZNF333 KIAA1806	Homo sapiens (Human)	665	regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	nucleus [GO:0005634]	DNA binding [GO:0003677]; metal ion binding [GO:0046872]	nucleus [GO:0005634]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; regulation of transcription, DNA-templated [GO:0006355]; transcription, DNA-templated [GO:0006351]	GO:0003677; GO:0005634; GO:0006351; GO:0006355; GO:0046872	CGI_10012354	scaffold43786	220393	220395	-100	mRNA	218616	225367
Q96KG9	CGI_10015257	0.0	SCYL1_HUMAN	reviewed	N-terminal kinase-like protein (Coated vesicle-associated kinase of 90 kDa) (SCY1-like protein 1) (Telomerase regulation-associated protein) (Telomerase transcriptional element-interacting factor) (Teratoma-associated tyrosine kinase)	SCYL1 CVAK90 GKLP NTKL TAPK TEIF TRAP HT019	Homo sapiens (Human)	808	regulation of transcription, DNA-templated [GO:0006355]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]; transcription, DNA-templated [GO:0006351]	cis-Golgi network [GO:0005801]; COPI vesicle coat [GO:0030126]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]	ATP binding [GO:0005524]; cadherin binding [GO:0045296]; DNA binding [GO:0003677]; protein tyrosine kinase activity [GO:0004713]	cis-Golgi network [GO:0005801]; COPI vesicle coat [GO:0030126]; cytoplasm [GO:0005737]; cytosol [GO:0005829]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; Golgi apparatus [GO:0005794]; membrane [GO:0016020]; microtubule organizing center [GO:0005815]; nucleus [GO:0005634]; ATP binding [GO:0005524]; cadherin binding [GO:0045296]; DNA binding [GO:0003677]; protein tyrosine kinase activity [GO:0004713]; regulation of transcription, DNA-templated [GO:0006355]; retrograde vesicle-mediated transport, Golgi to ER [GO:0006890]; transcription, DNA-templated [GO:0006351]	GO:0003677; GO:0004713; GO:0005524; GO:0005634; GO:0005737; GO:0005793; GO:0005794; GO:0005801; GO:0005815; GO:0005829; GO:0006351; GO:0006355; GO:0006890; GO:0016020; GO:0030126; GO:0045296	CGI_10015257	scaffold723	114733	114735	100	mRNA	85241	116689
Q96MM6	CGI_10002794	2e-26	HS12B_HUMAN	reviewed	Heat shock 70 kDa protein 12B	HSPA12B C20orf60	Homo sapiens (Human)	686			ATP binding [GO:0005524]	ATP binding [GO:0005524]	GO:0005524	CGI_10002794	scaffold1376	16799	16801	100	mRNA	13081	17616
Q96NN9	CGI_10006300	0.0	AIFM3_HUMAN	reviewed	Apoptosis-inducing factor 3 (EC 1.-.-.-) (Apoptosis-inducing factor-like protein)	AIFM3 AIFL	Homo sapiens (Human)	605	execution phase of apoptosis [GO:0097194]	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]	2 iron, 2 sulfur cluster binding [GO:0051537]; flavin adenine dinucleotide binding [GO:0050660]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]	cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]; mitochondrial inner membrane [GO:0005743]; mitochondrion [GO:0005739]; 2 iron, 2 sulfur cluster binding [GO:0051537]; flavin adenine dinucleotide binding [GO:0050660]; metal ion binding [GO:0046872]; oxidoreductase activity [GO:0016491]; execution phase of apoptosis [GO:0097194]	GO:0005739; GO:0005743; GO:0005783; GO:0005829; GO:0016491; GO:0046872; GO:0050660; GO:0051537; GO:0097194	CGI_10006300	scaffold42158	46988	46990	-100	mRNA	33625	47387
Q96RQ3	CGI_10023847	0.0	MCCA_HUMAN	reviewed	Methylcrotonoyl-CoA carboxylase subunit alpha, mitochondrial (MCCase subunit alpha) (EC 6.4.1.4) (3-methylcrotonyl-CoA carboxylase 1) (3-methylcrotonyl-CoA carboxylase biotin-containing subunit) (3-methylcrotonyl-CoA:carbon dioxide ligase subunit alpha)	MCCC1 MCCA	Homo sapiens (Human)	725	biotin metabolic process [GO:0006768]; branched-chain amino acid catabolic process [GO:0009083]; leucine catabolic process [GO:0006552]; protein heterooligomerization [GO:0051291]	3-methylcrotonyl-CoA carboxylase complex, mitochondrial [GO:0002169]; cytosol [GO:0005829]; methylcrotonoyl-CoA carboxylase complex [GO:1905202]; mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]	ATP binding [GO:0005524]; biotin binding [GO:0009374]; biotin carboxylase activity [GO:0004075]; metal ion binding [GO:0046872]; methylcrotonoyl-CoA carboxylase activity [GO:0004485]	3-methylcrotonyl-CoA carboxylase complex, mitochondrial [GO:0002169]; cytosol [GO:0005829]; methylcrotonoyl-CoA carboxylase complex [GO:1905202]; mitochondrial inner membrane [GO:0005743]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]; ATP binding [GO:0005524]; biotin binding [GO:0009374]; biotin carboxylase activity [GO:0004075]; metal ion binding [GO:0046872]; methylcrotonoyl-CoA carboxylase activity [GO:0004485]; biotin metabolic process [GO:0006768]; branched-chain amino acid catabolic process [GO:0009083]; leucine catabolic process [GO:0006552]; protein heterooligomerization [GO:0051291]	GO:0002169; GO:0004075; GO:0004485; GO:0005524; GO:0005739; GO:0005743; GO:0005759; GO:0005829; GO:0006552; GO:0006768; GO:0009083; GO:0009374; GO:0046872; GO:0051291; GO:1905202	CGI_10023847	scaffold406	432218	432220	-100	mRNA	402781	436007
Q96RT7	CGI_10027375	1e-96	GCP6_HUMAN	reviewed	Gamma-tubulin complex component 6 (GCP-6)	TUBGCP6 GCP6 KIAA1669	Homo sapiens (Human)	1819	centrosome duplication [GO:0051298]; cytoplasmic microtubule organization [GO:0031122]; interphase microtubule nucleation by interphase microtubule organizing center [GO:0051415]; meiotic cell cycle [GO:0051321]; microtubule nucleation [GO:0007020]; mitotic spindle assembly [GO:0090307]	centrosome [GO:0005813]; cytosol [GO:0005829]; equatorial microtubule organizing center [GO:0000923]; extracellular exosome [GO:0070062]; gamma-tubulin ring complex [GO:0008274]; membrane [GO:0016020]; microtubule [GO:0005874]; spindle pole [GO:0000922]	gamma-tubulin binding [GO:0043015]; microtubule binding [GO:0008017]; structural constituent of cytoskeleton [GO:0005200]	centrosome [GO:0005813]; cytosol [GO:0005829]; equatorial microtubule organizing center [GO:0000923]; extracellular exosome [GO:0070062]; gamma-tubulin ring complex [GO:0008274]; membrane [GO:0016020]; microtubule [GO:0005874]; spindle pole [GO:0000922]; gamma-tubulin binding [GO:0043015]; microtubule binding [GO:0008017]; structural constituent of cytoskeleton [GO:0005200]; centrosome duplication [GO:0051298]; cytoplasmic microtubule organization [GO:0031122]; interphase microtubule nucleation by interphase microtubule organizing center [GO:0051415]; meiotic cell cycle [GO:0051321]; microtubule nucleation [GO:0007020]; mitotic spindle assembly [GO:0090307]	GO:0000922; GO:0000923; GO:0005200; GO:0005813; GO:0005829; GO:0005874; GO:0007020; GO:0008017; GO:0008274; GO:0016020; GO:0031122; GO:0043015; GO:0051298; GO:0051321; GO:0051415; GO:0070062; GO:0090307	CGI_10027375	scaffold1179	523875	523877	100	mRNA	513646	526577
Q96SB3	CGI_10022771	7e-42	NEB2_HUMAN	reviewed	Neurabin-2 (Neurabin-II) (Protein phosphatase 1 regulatory subunit 9B) (Spinophilin)	PPP1R9B PPP1R6	Homo sapiens (Human)	815	cell cycle arrest [GO:0007050]; cell differentiation [GO:0030154]; cell migration [GO:0016477]; cellular response to morphine [GO:0071315]; filopodium assembly [GO:0046847]; modulation of synaptic transmission [GO:0050804]; negative regulation of cell growth [GO:0030308]; nervous system development [GO:0007399]; regulation of cell growth by extracellular stimulus [GO:0001560]; regulation of cell proliferation [GO:0042127]; regulation of exit from mitosis [GO:0007096]; regulation of opioid receptor signaling pathway [GO:2000474]; RNA splicing [GO:0008380]	adherens junction [GO:0005912]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; dendritic spine [GO:0043197]; filopodium [GO:0030175]; lamellipodium [GO:0030027]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; protein phosphatase type 1 complex [GO:0000164]; ruffle membrane [GO:0032587]	actin binding [GO:0003779]; protein phosphatase 1 binding [GO:0008157]; protein phosphatase inhibitor activity [GO:0004864]	adherens junction [GO:0005912]; cytoplasm [GO:0005737]; cytoskeleton [GO:0005856]; dendritic spine [GO:0043197]; filopodium [GO:0030175]; lamellipodium [GO:0030027]; nucleoplasm [GO:0005654]; plasma membrane [GO:0005886]; protein phosphatase type 1 complex [GO:0000164]; ruffle membrane [GO:0032587]; actin binding [GO:0003779]; protein phosphatase 1 binding [GO:0008157]; protein phosphatase inhibitor activity [GO:0004864]; cell cycle arrest [GO:0007050]; cell differentiation [GO:0030154]; cell migration [GO:0016477]; cellular response to morphine [GO:0071315]; filopodium assembly [GO:0046847]; modulation of synaptic transmission [GO:0050804]; negative regulation of cell growth [GO:0030308]; nervous system development [GO:0007399]; regulation of cell growth by extracellular stimulus [GO:0001560]; regulation of cell proliferation [GO:0042127]; regulation of exit from mitosis [GO:0007096]; regulation of opioid receptor signaling pathway [GO:2000474]; RNA splicing [GO:0008380]	GO:0000164; GO:0001560; GO:0003779; GO:0004864; GO:0005654; GO:0005737; GO:0005856; GO:0005886; GO:0005912; GO:0007050; GO:0007096; GO:0007399; GO:0008157; GO:0008380; GO:0016477; GO:0030027; GO:0030154; GO:0030175; GO:0030308; GO:0032587; GO:0042127; GO:0043197; GO:0046847; GO:0050804; GO:0071315; GO:2000474	CGI_10022771	scaffold443	312701	312703	100	mRNA	301913	317743
Q99502	CGI_10019922	4e-153	EYA1_HUMAN	reviewed	Eyes absent homolog 1 (EC 3.1.3.16) (EC 3.1.3.48)	EYA1	Homo sapiens (Human)	592	anatomical structure morphogenesis [GO:0009653]; aorta morphogenesis [GO:0035909]; branching involved in ureteric bud morphogenesis [GO:0001658]; cell differentiation [GO:0030154]; cellular protein localization [GO:0034613]; cochlea morphogenesis [GO:0090103]; double-strand break repair [GO:0006302]; embryonic skeletal system morphogenesis [GO:0048704]; establishment of mitotic spindle orientation [GO:0000132]; establishment or maintenance of apical/basal cell polarity [GO:0035088]; histone dephosphorylation [GO:0016576]; lung epithelial cell differentiation [GO:0060487]; mesodermal cell fate specification [GO:0007501]; metanephros development [GO:0001656]; middle ear morphogenesis [GO:0042474]; negative regulation of extrinsic apoptotic signaling pathway in absence of ligand [GO:2001240]; neuron fate specification [GO:0048665]; otic vesicle morphogenesis [GO:0071600]; outer ear morphogenesis [GO:0042473]; outflow tract morphogenesis [GO:0003151]; pattern specification process [GO:0007389]; pharyngeal system development [GO:0060037]; positive regulation of DNA repair [GO:0045739]; positive regulation of epithelial cell proliferation [GO:0050679]; positive regulation of Notch signaling pathway [GO:0045747]; positive regulation of secondary heart field cardioblast proliferation [GO:0072513]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; protein sumoylation [GO:0016925]; regulation of neuron differentiation [GO:0045664]; response to ionizing radiation [GO:0010212]; semicircular canal morphogenesis [GO:0048752]; sensory perception of sound [GO:0007605]; striated muscle tissue development [GO:0014706]; transcription, DNA-templated [GO:0006351]	cytoplasm [GO:0005737]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein complex [GO:0043234]; protein-DNA complex [GO:0032993]	metal ion binding [GO:0046872]; protein tyrosine phosphatase activity [GO:0004725]; RNA binding [GO:0003723]	cytoplasm [GO:0005737]; nuclear body [GO:0016604]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; protein complex [GO:0043234]; protein-DNA complex [GO:0032993]; metal ion binding [GO:0046872]; protein tyrosine phosphatase activity [GO:0004725]; RNA binding [GO:0003723]; anatomical structure morphogenesis [GO:0009653]; aorta morphogenesis [GO:0035909]; branching involved in ureteric bud morphogenesis [GO:0001658]; cell differentiation [GO:0030154]; cellular protein localization [GO:0034613]; cochlea morphogenesis [GO:0090103]; double-strand break repair [GO:0006302]; embryonic skeletal system morphogenesis [GO:0048704]; establishment of mitotic spindle orientation [GO:0000132]; establishment or maintenance of apical/basal cell polarity [GO:0035088]; histone dephosphorylation [GO:0016576]; lung epithelial cell differentiation [GO:0060487]; mesodermal cell fate specification [GO:0007501]; metanephros development [GO:0001656]; middle ear morphogenesis [GO:0042474]; negative regulation of extrinsic apoptotic signaling pathway in absence of ligand [GO:2001240]; neuron fate specification [GO:0048665]; otic vesicle morphogenesis [GO:0071600]; outer ear morphogenesis [GO:0042473]; outflow tract morphogenesis [GO:0003151]; pattern specification process [GO:0007389]; pharyngeal system development [GO:0060037]; positive regulation of DNA repair [GO:0045739]; positive regulation of epithelial cell proliferation [GO:0050679]; positive regulation of Notch signaling pathway [GO:0045747]; positive regulation of secondary heart field cardioblast proliferation [GO:0072513]; positive regulation of transcription from RNA polymerase II promoter [GO:0045944]; protein sumoylation [GO:0016925]; regulation of neuron differentiation [GO:0045664]; response to ionizing radiation [GO:0010212]; semicircular canal morphogenesis [GO:0048752]; sensory perception of sound [GO:0007605]; striated muscle tissue development [GO:0014706]; transcription, DNA-templated [GO:0006351]	GO:0000132; GO:0001656; GO:0001658; GO:0003151; GO:0003723; GO:0004725; GO:0005634; GO:0005654; GO:0005737; GO:0006302; GO:0006351; GO:0007389; GO:0007501; GO:0007605; GO:0009653; GO:0010212; GO:0014706; GO:0016576; GO:0016604; GO:0016925; GO:0030154; GO:0032993; GO:0034613; GO:0035088; GO:0035909; GO:0042473; GO:0042474; GO:0043234; GO:0045664; GO:0045739; GO:0045747; GO:0045944; GO:0046872; GO:0048665; GO:0048704; GO:0048752; GO:0050679; GO:0060037; GO:0060487; GO:0071600; GO:0072513; GO:0090103; GO:2001240	CGI_10019922	scaffold1788	295445	295447	-100	mRNA	282995	305782
