Q9D1E6	CGI_10006487	GO:0005737; GO:0005829; GO:0005874; GO:0007399; GO:0030154
Q9D1E8	CGI_10021268	GO:0002244; GO:0003841; GO:0005635; GO:0005739; GO:0005789; GO:0006639; GO:0016021; GO:0016024
Q9D1G5	CGI_10015597	GO:0016020; GO:0070062
Q9D1Q1	CGI_10028858	GO:0000176; GO:0000178; GO:0000460; GO:0003723; GO:0005634; GO:0005730; GO:0005737
Q9D1Q6	CGI_10009642	GO:0003756; GO:0005783; GO:0005788; GO:0005789; GO:0005793; GO:0006457; GO:0006986; GO:0009100; GO:0009986; GO:0034976; GO:0045454; GO:0070062
Q9D287	CGI_10024625	GO:0000398; GO:0000974; GO:0005662; GO:0005681; GO:0005730; GO:0005813; GO:0016607; GO:0071011; GO:0071013
Q9D2C6	CGI_10002169	GO:0003677; GO:0003899; GO:0005654; GO:0005666; GO:0005813; GO:0006139; GO:0006383; GO:0006384; GO:0043231; GO:0045087; GO:0051607
Q9D2J7	CGI_10017611	
Q9D2K4	CGI_10006527	
Q9D2L5	CGI_10024021	GO:0005576; GO:0008270
Q9D2V8	CGI_10012129	GO:0006915; GO:0008493; GO:0008514; GO:0015904; GO:0016021; GO:0030659; GO:0031526; GO:0043252; GO:0055085
Q9D2Z8	CGI_10012525	GO:0003777; GO:0005524; GO:0005737; GO:0005815; GO:0005871; GO:0005874; GO:0007018; GO:0008017; GO:0016887; GO:0070062
Q9D361	CGI_10011287	GO:0003676; GO:0005654; GO:0005689; GO:0005829; GO:0006397; GO:0008380; GO:0046872
Q9D3A8	CGI_10010876	GO:0005739; GO:0030018; GO:0033017; GO:0050998
Q9D3D9	CGI_10004572	GO:0000275; GO:0005739; GO:0005740; GO:0005743; GO:0005753; GO:0015078; GO:0015986; GO:0015992; GO:0045259; GO:0046933
Q9D3E6	CGI_10005666	GO:0000785; GO:0001228; GO:0003682; GO:0005634; GO:0005654; GO:0007049; GO:0007059; GO:0016604; GO:0051301
Q9D3N2	CGI_10022614	GO:0005509
Q9D3S3	CGI_10022818	GO:0035091; GO:0070062
Q9D3S3	CGI_10022819	GO:0035091; GO:0070062
Q9D3U0	CGI_10004566	GO:0003723; GO:0009982; GO:0031119
Q9D3W4	CGI_10024322	GO:0003924; GO:0005525; GO:0005622; GO:0043234; GO:0044376; GO:1990022
Q9D3X5	CGI_10002650	
Q9D411	CGI_10015690	GO:0000287; GO:0001669; GO:0004674; GO:0005524; GO:0005634; GO:0006468; GO:0007275; GO:0007283; GO:0030154; GO:0031514; GO:0032793; GO:0035556
Q9D479	CGI_10010108	GO:0000993; GO:0005694; GO:0006283; GO:0009411; GO:0016567
Q9D489	CGI_10015420	GO:0000977; GO:0001046; GO:0001228; GO:0001545; GO:0005634; GO:0007283; GO:0009994; GO:0010468; GO:0045944; GO:0046983
Q9D4B2	CGI_10014864	GO:0005737; GO:0005856; GO:0005929
Q9D4C1	CGI_10002687	GO:0005198; GO:0005634; GO:0005635; GO:0005737; GO:0005882; GO:0008283
Q9D4D4	CGI_10028694	GO:0004802; GO:0005737; GO:0008152; GO:0046872
Q9D4F2	CGI_10011560	GO:0016021; GO:0016787
Q9D4H9	CGI_10002790	GO:0000122; GO:0005634; GO:0008285; GO:0046872; GO:0048286; GO:0072201; GO:2000584; GO:2000791
Q9D4W2	CGI_10001227	
Q9D4W2	CGI_10008203	
Q9D531	CGI_10005469	GO:0004791; GO:0005737; GO:0007601; GO:0007608; GO:0045494
Q9D554	CGI_10008811	GO:0000398; GO:0003723; GO:0005654; GO:0005681; GO:0006397; GO:0008270; GO:0071013
Q9D565	CGI_10028661	
Q9D581	CGI_10002180	GO:0005509
Q9D5I4	CGI_10011814	
Q9D5I4	CGI_10013439	
Q9D5R3	CGI_10014687	GO:0005794; GO:0005814; GO:0048278; GO:0051660; GO:0060271; GO:0071539; GO:0097539
Q9D5U8	CGI_10009741	GO:0005829; GO:0007283; GO:0030552
Q9D5U8	CGI_10026501	GO:0005829; GO:0007283; GO:0030552
Q9D668	CGI_10003560	GO:0005886; GO:0031410
Q9D6D8	CGI_10024382	GO:0003755; GO:0006457
Q9D6H5	CGI_10011847	GO:0005794; GO:0016021; GO:0019706
Q9D6R2	CGI_10019894	GO:0000287; GO:0004449; GO:0005634; GO:0005739; GO:0006099; GO:0043209; GO:0051287
Q9D6T1	CGI_10025274	GO:0003924; GO:0005525; GO:0005737; GO:0005815; GO:0005874; GO:0007017
Q9D6X5	CGI_10026765	GO:0005886; GO:0005887; GO:0007605; GO:0016324; GO:0032217; GO:0032218; GO:0034605
Q9D752	CGI_10019832	GO:0000122; GO:0001102; GO:0001558; GO:0005634; GO:0005680; GO:0005730; GO:0005819; GO:0005829; GO:0006302; GO:0006351; GO:0007015; GO:0007049; GO:0008432; GO:0010719; GO:0010944; GO:0016035; GO:0033138; GO:0042177; GO:0042772; GO:0043433; GO:0045893; GO:0051301; GO:0090090; GO:1904667; GO:2000048; GO:2000678
Q9D773	CGI_10010500	GO:0003723; GO:0003735; GO:0005739; GO:0005762; GO:0006412; GO:0032543
Q9D787	CGI_10001004	GO:0000209; GO:0003755; GO:0004842; GO:0005634; GO:0005654; GO:0005737; GO:0005886; GO:0006457; GO:0034450; GO:0061630; GO:0072659
Q9D799	CGI_10024589	GO:0004479; GO:0005739
Q9D799	CGI_10028342	GO:0004479; GO:0005739
Q9D7A8	CGI_10010847	GO:0005634; GO:0005739; GO:0030001; GO:0046872
Q9D7H3	CGI_10024562	GO:0003723; GO:0003963; GO:0005524; GO:0005634; GO:0005654; GO:0006396
Q9D7K2	CGI_10018420	GO:0000784; GO:0003697; GO:0005634; GO:0032211; GO:0042162; GO:1990879
Q9D7K5	CGI_10006934	GO:0005739
Q9D7V9	CGI_10026325	GO:0005737; GO:0005764; GO:0006629; GO:0008134; GO:0016810; GO:0070062
Q9D844	CGI_10010718	GO:0005739; GO:0016021
Q9D845	CGI_10006903	
Q9D853	CGI_10001649	GO:0005634; GO:0005737; GO:0008168; GO:0016279; GO:0018022
Q9D864	CGI_10003202	GO:0005634; GO:0005737; GO:0005856; GO:0006338
Q9D882	CGI_10028228	GO:0016021
Q9D8C3	CGI_10010174	GO:0004577; GO:0006488; GO:0036459; GO:0043541
Q9D8H7	CGI_10028882	GO:0002024; GO:0004222; GO:0005739; GO:0005743; GO:0006006; GO:0006515; GO:0006629; GO:0006950; GO:0007005; GO:0010637; GO:0016021; GO:0031966; GO:0034982; GO:0042407; GO:0046872; GO:0097009
Q9D8N3	CGI_10001152	GO:0016021
Q9D8N3	CGI_10017191	GO:0016021
Q9D8N3	CGI_10027699	GO:0016021
Q9D8P7	CGI_10019988	GO:0000127; GO:0003677; GO:0005654; GO:0006351; GO:0006383; GO:0016604
Q9D8U4	CGI_10009273	GO:0000187; GO:0005102; GO:0005581; GO:0005615; GO:0042802; GO:0045725; GO:0046321; GO:0046326; GO:0051260; GO:0070206; GO:0070208
Q9D8U4	CGI_10011137	GO:0000187; GO:0005102; GO:0005581; GO:0005615; GO:0042802; GO:0045725; GO:0046321; GO:0046326; GO:0051260; GO:0070206; GO:0070208
Q9D8W5	CGI_10017011	GO:0000502; GO:0005737; GO:0005838; GO:0008541; GO:0016020; GO:0022624; GO:0031595; GO:0043161; GO:0070062
Q9D8X1	CGI_10008572	GO:0005507; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0051262; GO:0055070
Q9D8Z1	CGI_10027580	GO:0003723; GO:0005634; GO:0005667; GO:0006351; GO:0006355; GO:0031594
Q9D906	CGI_10025698	GO:0000045; GO:0000407; GO:0000422; GO:0001889; GO:0005737; GO:0005829; GO:0005930; GO:0006497; GO:0006501; GO:0006914; GO:0006995; GO:0006996; GO:0007005; GO:0007628; GO:0008134; GO:0009267; GO:0009791; GO:0010508; GO:0015031; GO:0016236; GO:0019725; GO:0019778; GO:0019779; GO:0021680; GO:0021860; GO:0021955; GO:0021987; GO:0030163; GO:0031175; GO:0031396; GO:0031401; GO:0032436; GO:0032446; GO:0034614; GO:0034727; GO:0035774; GO:0039521; GO:0039689; GO:0042594; GO:0042803; GO:0043065; GO:0043066; GO:0044805; GO:0045732; GO:0050765; GO:0050877; GO:0051607; GO:0055013; GO:0060284; GO:0060548; GO:0061024; GO:0070257; GO:0071455; GO:0080144; GO:0090156; GO:0090157; GO:1903706; GO:2000619
Q9D994	CGI_10016800	GO:0002244
Q9D995	CGI_10025707	GO:0007131; GO:0007283
Q9D9B4	CGI_10012714	GO:0030318
Q9D9B4	CGI_10028771	GO:0030318
Q9D9G2	CGI_10017021	GO:0005764; GO:0070062
Q9D9P2	CGI_10007076	GO:0001947; GO:0003341; GO:0005737; GO:0031514; GO:0036158; GO:0036159; GO:0042803; GO:0070286; GO:0071907
Q9DA01	CGI_10005097	GO:0001669; GO:0004867; GO:0005576; GO:0005737; GO:0009986; GO:0010466; GO:0042742
Q9DA42	CGI_10010479	
Q9DAG5	CGI_10017102	GO:0001939; GO:0001940; GO:0003682; GO:0005634; GO:0005737; GO:0042393; GO:0042585; GO:0044727; GO:0090116; GO:1901537
Q9DAK2	CGI_10010586	GO:0001664; GO:0003779; GO:0005634; GO:0005739; GO:0005829; GO:0005929; GO:0007286; GO:0030544; GO:0031072; GO:0031625; GO:0031982; GO:0034620; GO:0043005; GO:0043014; GO:0044297; GO:0048487; GO:0051087; GO:0051879; GO:0060548; GO:0097225
Q9DAK3	CGI_10006953	GO:0003924; GO:0005525; GO:0005622; GO:0007264
Q9DAK9	CGI_10018924	GO:0004721; GO:0005829; GO:0006470; GO:0008969; GO:0019855; GO:0035774; GO:0035971; GO:0044325; GO:0050860; GO:0051350; GO:0070062; GO:2000147; GO:2000249; GO:2000984
Q9DAM1	CGI_10010830	
Q9DAM9	CGI_10021946	GO:0005654; GO:0005737
Q9DAN6	CGI_10008255	GO:0003676; GO:0005737; GO:0007283; GO:0030154; GO:0046872
Q9DAN6	CGI_10028405	GO:0003676; GO:0005737; GO:0007283; GO:0030154; GO:0046872
Q9DAN9	CGI_10014560	
Q9DAN9	CGI_10017002	
Q9DAR0	CGI_10023185	
Q9DAT2	CGI_10024568	GO:0005634; GO:0006351; GO:0006357; GO:0016573; GO:0035267; GO:0040008
Q9DB28	CGI_10017623	GO:0000171; GO:0000172; GO:0004526; GO:0005655; GO:0006364; GO:0008033; GO:0009249
Q9DB30	CGI_10024520	GO:0004689; GO:0005516; GO:0005524; GO:0005829; GO:0005964; GO:0005977; GO:0005978; GO:0018105; GO:0018107; GO:0019899; GO:0035556
Q9DB41	CGI_10004533	GO:0005314; GO:0005743; GO:0006839; GO:0016021
Q9DB43	CGI_10016629	GO:0005794; GO:0016021; GO:0016192; GO:0046872
Q9DB52	CGI_10025780	
Q9DB60	CGI_10027328	GO:0001516; GO:0005737; GO:0005783; GO:0005829; GO:0008379; GO:0016209; GO:0016616; GO:0019371; GO:0043209; GO:0047017; GO:0070062
Q9DB85	CGI_10005981	GO:0000183; GO:0003723; GO:0005634; GO:0005677; GO:0005730; GO:0005829; GO:0005886; GO:0006351; GO:0006364; GO:0008757; GO:0016569; GO:0033553; GO:0035064; GO:0042149; GO:0046015; GO:0071158; GO:0072332
Q9DBA9	CGI_10023402	GO:0000439; GO:0005634; GO:0005654; GO:0005675; GO:0006281; GO:0006289; GO:0006360; GO:0006366; GO:0045944; GO:0070816
Q9DBB5	CGI_10019149	GO:0003743; GO:0005737; GO:0005845; GO:0006417
Q9DBB9	CGI_10011574	GO:0070062; GO:0072562
Q9DBB9	CGI_10016659	GO:0070062; GO:0072562
Q9DBB9	CGI_10017147	GO:0070062; GO:0072562
Q9DBB9	CGI_10020177	GO:0070062; GO:0072562
Q9DBC0	CGI_10021330	GO:0005739
Q9DBF7	CGI_10007077	GO:0016607
Q9DBI0	CGI_10023887	GO:0000122; GO:0004252; GO:0005615; GO:0005886; GO:0006508; GO:0006879; GO:0016021; GO:0030514; GO:0033619; GO:0042730; GO:0045892; GO:0045944; GO:0055072; GO:0097264
Q9DBJ6	CGI_10022817	GO:0004843; GO:0005737; GO:0005886; GO:0016579
Q9DBL7	CGI_10024114	GO:0004140; GO:0004595; GO:0005524; GO:0005759; GO:0015937; GO:0070062
Q9DBM0	CGI_10028657	GO:0005524; GO:0007584; GO:0007588; GO:0010949; GO:0015914; GO:0015918; GO:0016021; GO:0016324; GO:0017127; GO:0030299; GO:0033344; GO:0042493; GO:0042626; GO:0042632; GO:0043190; GO:0043235; GO:0045796; GO:0046982; GO:0055092
Q9DBM1	CGI_10005303	GO:0003676; GO:0006397; GO:0071013
Q9DBR7	CGI_10003201	GO:0000278; GO:0000776; GO:0004857; GO:0005813; GO:0005829; GO:0005925; GO:0006470; GO:0007098; GO:0015629; GO:0019208; GO:0019901; GO:0030018; GO:0030155; GO:0031672; GO:0035507; GO:0035508; GO:0035690; GO:0043086; GO:0043292; GO:0045944; GO:0046822; GO:0071889; GO:0072357
Q9DBS1	CGI_10018268	GO:0005637; GO:0005639; GO:0005788; GO:0005794; GO:0043621; GO:0071763
Q9DBT5	CGI_10000541	GO:0003876; GO:0006188; GO:0009117; GO:0032264; GO:0042632; GO:0046033; GO:0046034; GO:0046039; GO:0046872; GO:0052652; GO:0072015; GO:0097009
Q9DBT5	CGI_10021640	GO:0003876; GO:0006188; GO:0009117; GO:0032264; GO:0042632; GO:0046033; GO:0046034; GO:0046039; GO:0046872; GO:0052652; GO:0072015; GO:0097009
Q9DBU0	CGI_10003376	GO:0000421; GO:0005765; GO:0006914; GO:0016021; GO:0031410
Q9DBU3	CGI_10027024	GO:0004674; GO:0005524; GO:0005737; GO:0030490; GO:0030688; GO:0032463; GO:0032728; GO:0039534; GO:0043124; GO:0045087; GO:0045089; GO:0046872; GO:0051607; GO:0071359; GO:0089720; GO:0098586; GO:1990786
Q9DBV3	CGI_10006035	GO:0000956; GO:0003723; GO:0004004; GO:0005524; GO:0005737; GO:0006396; GO:0016020; GO:2000623
Q9DBX3	CGI_10008173	GO:0005044; GO:0005886; GO:0006955; GO:0016021; GO:0030247; GO:0051782; GO:0070062; GO:1902807
Q9DBY1	CGI_10024922	GO:0000151; GO:0000209; GO:0000836; GO:0000839; GO:0001701; GO:0005654; GO:0005783; GO:0005790; GO:0006986; GO:0016020; GO:0016021; GO:0016567; GO:0018279; GO:0030163; GO:0030433; GO:0030968; GO:0030970; GO:0036503; GO:0036513; GO:0042787; GO:0044322; GO:0046872; GO:0050821; GO:0051082; GO:0051087; GO:0051117; GO:0061630; GO:0070936; GO:1902236; GO:1904264; GO:1990381
Q9DBY8	CGI_10021117	GO:0003723; GO:0005524; GO:0005634; GO:0005654; GO:0005697; GO:0005730; GO:0016020; GO:0042254; GO:0051973; GO:1990275
Q9DBZ5	CGI_10006122	GO:0003743; GO:0005634; GO:0005829; GO:0005852; GO:0006413; GO:0006446; GO:0016020; GO:0043022; GO:0070062
Q9DC26	CGI_10021057	GO:0016021; GO:0055085; GO:0070062
Q9DC28	CGI_10019169	GO:0001934; GO:0001948; GO:0004672; GO:0004674; GO:0005524; GO:0005634; GO:0005654; GO:0005737; GO:0005794; GO:0005813; GO:0005819; GO:0005829; GO:0005876; GO:0005886; GO:0006468; GO:0006897; GO:0007020; GO:0007030; GO:0007623; GO:0008360; GO:0016055; GO:0018105; GO:0030177; GO:0032436; GO:0032922; GO:0034067; GO:0042277; GO:0042752; GO:0043005; GO:0045296; GO:0048471; GO:0050321; GO:0051225; GO:0061512; GO:0071539; GO:0090263; GO:1905426; GO:1905515; GO:1990090; GO:2000052
Q9DC40	CGI_10011660	GO:0000781; GO:0005622; GO:0005634; GO:0005737; GO:0005829; GO:0016020; GO:0016604; GO:0019901; GO:0031931; GO:0031932; GO:0032006; GO:0032403; GO:0032947; GO:0034399; GO:0050821; GO:0051879; GO:0071902; GO:1904263; GO:1904515
Q9DC48	CGI_10016381	GO:0000398; GO:0003723; GO:0005634; GO:0071013
Q9DC53	CGI_10016196	GO:0070062
Q9DC53	CGI_10026413	GO:0070062
Q9DC60	CGI_10010426	GO:0001885; GO:0004659; GO:0005634; GO:0005737; GO:0005739; GO:0005783; GO:0005789; GO:0006744; GO:0009234; GO:0016020; GO:0016209; GO:0030173; GO:0032194; GO:0042371; GO:0072358
Q9DC61	CGI_10011428	GO:0004222; GO:0005615; GO:0005739; GO:0005743; GO:0005759; GO:0006627; GO:0008270
Q9DC69	CGI_10020978	GO:0003954; GO:0005634; GO:0005654; GO:0005739; GO:0005743; GO:0005747; GO:0005759; GO:0009749; GO:0031966; GO:0032403; GO:1901006
Q9DCD5	CGI_10011727	GO:0005737; GO:0005768; GO:0005802; GO:0005886; GO:0005923; GO:0007030
Q9DCF9	CGI_10026012	GO:0005622; GO:0005789; GO:0006614; GO:0016021
Q9DCH4	CGI_10023726	GO:0003743; GO:0004843; GO:0005852; GO:0006413; GO:0016020; GO:0016579; GO:0031369; GO:0071541; GO:0075522
Q9DCJ9	CGI_10013104	GO:0005737; GO:0005975; GO:0008747; GO:0019262; GO:0042802
Q9DCL2	CGI_10020893	GO:0005634; GO:0005654; GO:0005829; GO:0007059; GO:0046872
Q9DCL4	CGI_10013918	GO:0070475; GO:0071424
Q9DCM4	CGI_10004520	GO:0003774; GO:0005737; GO:0005874; GO:0005929; GO:0007017; GO:0008092; GO:0030286; GO:0045505; GO:0051959; GO:2000582
Q9DCN1	CGI_10002374	GO:0000210; GO:0005634; GO:0005737; GO:0005777; GO:0006742; GO:0019677; GO:0035529; GO:0046872
Q9DCN1	CGI_10018421	GO:0000210; GO:0005634; GO:0005737; GO:0005777; GO:0006742; GO:0019677; GO:0035529; GO:0046872
Q9DCT6	CGI_10015800	GO:0003677; GO:0005654; GO:0005829; GO:0016569; GO:0016589; GO:0071339
Q9DDA9	CGI_10012614	GO:0005769; GO:0005856; GO:0005901; GO:0006897; GO:0030036; GO:0030659; GO:0032587; GO:0055038; GO:0070300; GO:0070836; GO:0097320
Q9DDT2	CGI_10011043	GO:0005829; GO:0005886; GO:0014068; GO:0016020; GO:0031929; GO:0032869; GO:0034134; GO:0034142; GO:0034154; GO:0034162; GO:0036312; GO:0042325; GO:0042802; GO:0043549; GO:0050727
Q9DE26	CGI_10013222	GO:0000812; GO:0005524; GO:0006281; GO:0006310; GO:0006351; GO:0006355; GO:0043141; GO:0071339
Q9DE27	CGI_10019470	GO:0000812; GO:0005524; GO:0006281; GO:0006310; GO:0006351; GO:0006355; GO:0043141; GO:0071339
Q9DE46	CGI_10012329	GO:0000166; GO:0001882; GO:0003677; GO:0003682; GO:0003887; GO:0005634; GO:0005635; GO:0005654; GO:0005658; GO:0005730; GO:0006260; GO:0006269; GO:0006270; GO:0006271; GO:0006272; GO:0006273; GO:0006303; GO:0008283; GO:0008408; GO:0016363; GO:0046872; GO:0051539
Q9DE46	CGI_10019751	GO:0000166; GO:0001882; GO:0003677; GO:0003682; GO:0003887; GO:0005634; GO:0005635; GO:0005654; GO:0005658; GO:0005730; GO:0006260; GO:0006269; GO:0006270; GO:0006271; GO:0006272; GO:0006273; GO:0006303; GO:0008283; GO:0008408; GO:0016363; GO:0046872; GO:0051539
Q9DEB5	CGI_10016515	GO:0004930; GO:0005886; GO:0007275; GO:0016021; GO:0042813
Q9DED6	CGI_10004014	GO:0000977; GO:0001228; GO:0005634; GO:0006357; GO:0007267; GO:0009888; GO:0009952; GO:0030178; GO:0030855; GO:0048513; GO:0048536; GO:0055123
Q9DEE9	CGI_10000659	GO:0005634; GO:0005737; GO:0005856; GO:0006338
Q9DF50	CGI_10010641	GO:0003677; GO:0005634; GO:0006281; GO:0007049; GO:0031572
Q9DFS4	CGI_10014412	GO:0005770; GO:0006694; GO:0015485; GO:0017127
Q9DG02	CGI_10026068	GO:0004683; GO:0005516; GO:0005524
Q9DG68	CGI_10010682	GO:0005840; GO:0042254
Q9DGB6	CGI_10001122	GO:0002224; GO:0002755; GO:0004872; GO:0006954; GO:0016021; GO:0031226; GO:0034134; GO:0042494; GO:0045087; GO:0050707; GO:0050729
Q9DGB6	CGI_10003567	GO:0002224; GO:0002755; GO:0004872; GO:0006954; GO:0016021; GO:0031226; GO:0034134; GO:0042494; GO:0045087; GO:0050707; GO:0050729
Q9DGB6	CGI_10003575	GO:0002224; GO:0002755; GO:0004872; GO:0006954; GO:0016021; GO:0031226; GO:0034134; GO:0042494; GO:0045087; GO:0050707; GO:0050729
Q9DGB6	CGI_10003576	GO:0002224; GO:0002755; GO:0004872; GO:0006954; GO:0016021; GO:0031226; GO:0034134; GO:0042494; GO:0045087; GO:0050707; GO:0050729
Q9DGB6	CGI_10019716	GO:0002224; GO:0002755; GO:0004872; GO:0006954; GO:0016021; GO:0031226; GO:0034134; GO:0042494; GO:0045087; GO:0050707; GO:0050729
Q9DGD1	CGI_10004602	GO:0000139; GO:0005975; GO:0006486; GO:0008454; GO:0016021; GO:0046872
Q9DGD1	CGI_10004603	GO:0000139; GO:0005975; GO:0006486; GO:0008454; GO:0016021; GO:0046872
Q9DGD1	CGI_10009632	GO:0000139; GO:0005975; GO:0006486; GO:0008454; GO:0016021; GO:0046872
Q9DGD1	CGI_10026109	GO:0000139; GO:0005975; GO:0006486; GO:0008454; GO:0016021; GO:0046872
Q9DGI3	CGI_10021611	GO:0005576; GO:0005634; GO:0005737; GO:0006351; GO:0006355; GO:0006662; GO:0009314; GO:0015035; GO:0033158; GO:0042100; GO:0043388; GO:0045454; GO:0055114
Q9E6N3	CGI_10025406	GO:0019033; GO:0019784; GO:0030430; GO:0036459; GO:0039648; GO:0039693; GO:0042025
Q9EP71	CGI_10020281	GO:0001650; GO:0005634; GO:0005739; GO:0005829; GO:0005856; GO:0005938
Q9EP80	CGI_10019553	GO:0001664; GO:0002092; GO:0005080; GO:0005102; GO:0005737; GO:0005794; GO:0005856; GO:0005886; GO:0006468; GO:0007205; GO:0008021; GO:0008022; GO:0008092; GO:0010629; GO:0014069; GO:0015844; GO:0015872; GO:0016887; GO:0019904; GO:0021782; GO:0030054; GO:0030425; GO:0030971; GO:0034316; GO:0035256; GO:0036294; GO:0042149; GO:0042734; GO:0042802; GO:0043005; GO:0043113; GO:0043234; GO:0045202; GO:0045211; GO:0046872; GO:0046875; GO:0048471; GO:0050900; GO:0051015; GO:0051020; GO:0060292; GO:0060548; GO:0071933; GO:0097061; GO:0097062; GO:0098842
Q9EP86	CGI_10012268	GO:0004930; GO:0005887; GO:0008188; GO:0032870; GO:0042277; GO:1901652
Q9EP86	CGI_10016390	GO:0004930; GO:0005887; GO:0008188; GO:0032870; GO:0042277; GO:1901652
Q9EPH0	CGI_10005111	GO:0002931; GO:0003774; GO:0005254; GO:0005737; GO:0005887; GO:0007605; GO:0008134; GO:0008271; GO:0008360; GO:0009751; GO:0010996; GO:0015106; GO:0015116; GO:0015301; GO:0015701; GO:0015755; GO:0016323; GO:0016328; GO:0019531; GO:0030507; GO:0034220; GO:0034766; GO:0035864; GO:0042391; GO:0042493; GO:0042803; GO:0045793; GO:0051262; GO:0051453; GO:0090102; GO:0097066; GO:0098656; GO:1902074; GO:1902476; GO:2000147
Q9EPH8	CGI_10008615	GO:0000184; GO:0003729; GO:0003730; GO:0005829; GO:0005925; GO:0006397; GO:0008022; GO:0008143; GO:0008266; GO:0008380; GO:0010494; GO:0016020; GO:0030425; GO:0030529; GO:0031047; GO:0045070; GO:0060213; GO:0070062; GO:0071013; GO:1900153; GO:1990124; GO:2000623
Q9EPH8	CGI_10008943	GO:0000184; GO:0003729; GO:0003730; GO:0005829; GO:0005925; GO:0006397; GO:0008022; GO:0008143; GO:0008266; GO:0008380; GO:0010494; GO:0016020; GO:0030425; GO:0030529; GO:0031047; GO:0045070; GO:0060213; GO:0070062; GO:0071013; GO:1900153; GO:1990124; GO:2000623
Q9EPH8	CGI_10019026	GO:0000184; GO:0003729; GO:0003730; GO:0005829; GO:0005925; GO:0006397; GO:0008022; GO:0008143; GO:0008266; GO:0008380; GO:0010494; GO:0016020; GO:0030425; GO:0030529; GO:0031047; GO:0045070; GO:0060213; GO:0070062; GO:0071013; GO:1900153; GO:1990124; GO:2000623
Q9EPL8	CGI_10022530	GO:0005635; GO:0005654; GO:0005829; GO:0006606; GO:0007165; GO:0008536; GO:0008565; GO:0016020; GO:0042393; GO:0045087; GO:0046332
Q9EPR4	CGI_10006957	GO:0005737; GO:0005886; GO:0005887; GO:0006979; GO:0008520; GO:0009925; GO:0015229; GO:0015882; GO:0016323; GO:0016324; GO:0019852; GO:0070890; GO:0070904
Q9EPR4	CGI_10017247	GO:0005737; GO:0005886; GO:0005887; GO:0006979; GO:0008520; GO:0009925; GO:0015229; GO:0015882; GO:0016323; GO:0016324; GO:0019852; GO:0070890; GO:0070904
Q9EPR4	CGI_10017876	GO:0005737; GO:0005886; GO:0005887; GO:0006979; GO:0008520; GO:0009925; GO:0015229; GO:0015882; GO:0016323; GO:0016324; GO:0019852; GO:0070890; GO:0070904
Q9EPR4	CGI_10017877	GO:0005737; GO:0005886; GO:0005887; GO:0006979; GO:0008520; GO:0009925; GO:0015229; GO:0015882; GO:0016323; GO:0016324; GO:0019852; GO:0070890; GO:0070904
Q9EPS3	CGI_10022133	GO:0000139; GO:0005794; GO:0006024; GO:0015012; GO:0016021; GO:0016857; GO:0030210; GO:0047464; GO:0050379
Q9EPT4	CGI_10000110	GO:0005506; GO:0006700; GO:0008203; GO:0008386; GO:0020037; GO:0031966
Q9EPU0	CGI_10004054	GO:0000184; GO:0000294; GO:0000784; GO:0000785; GO:0000932; GO:0000956; GO:0003682; GO:0003723; GO:0004004; GO:0005524; GO:0005634; GO:0005654; GO:0006260; GO:0006281; GO:0006449; GO:0008270; GO:0009048; GO:0032201; GO:0032204; GO:0035145; GO:0042162; GO:0044530; GO:0044770; GO:0061014; GO:0061158; GO:0071044; GO:0071222; GO:0071347
Q9EPW2	CGI_10020309	GO:0003677; GO:0003700; GO:0005634; GO:0005654; GO:0006351; GO:0007623; GO:0010001; GO:0010468; GO:0014898; GO:0015758; GO:0044212; GO:0045893; GO:0045944; GO:0046872; GO:0072112; GO:1901653; GO:2000757
Q9EPW9	CGI_10016512	GO:0001775; GO:0002224; GO:0002755; GO:0004888; GO:0005794; GO:0005887; GO:0006954; GO:0030670; GO:0034150; GO:0035355; GO:0035663; GO:0042088; GO:0042496; GO:0042498; GO:0042742; GO:0043123; GO:0043507; GO:0045084; GO:0045087; GO:0045121; GO:0045410; GO:0046982; GO:0050702; GO:0050707; GO:0071723; GO:0071726; GO:1900227
Q9EPZ8	CGI_10016416	GO:0004842; GO:0005783; GO:0005789; GO:0016021; GO:0016567; GO:0046872
Q9EQ32	CGI_10011045	GO:0005737; GO:0005829; GO:0005886; GO:0014068; GO:0016020; GO:0034122; GO:0034123; GO:0034134; GO:0034142; GO:0034154; GO:0034162; GO:0036312; GO:0042802; GO:0050727
Q9EQ32	CGI_10011046	GO:0005737; GO:0005829; GO:0005886; GO:0014068; GO:0016020; GO:0034122; GO:0034123; GO:0034134; GO:0034142; GO:0034154; GO:0034162; GO:0036312; GO:0042802; GO:0050727
Q9EQC4	CGI_10008431	GO:0005783; GO:0005789; GO:0009922; GO:0019367; GO:0030148; GO:0030176; GO:0034625; GO:0034626; GO:0035338; GO:0042761; GO:0102336; GO:0102337; GO:0102338
Q9EQC4	CGI_10017961	GO:0005783; GO:0005789; GO:0009922; GO:0019367; GO:0030148; GO:0030176; GO:0034625; GO:0034626; GO:0035338; GO:0042761; GO:0102336; GO:0102337; GO:0102338
Q9EQC4	CGI_10020976	GO:0005783; GO:0005789; GO:0009922; GO:0019367; GO:0030148; GO:0030176; GO:0034625; GO:0034626; GO:0035338; GO:0042761; GO:0102336; GO:0102337; GO:0102338
